v5 Gene Model ID	v4 Gene Model ID	v3 Gene Model ID	Gene Symbol	Full Name	Source
Zm00001eb165660	Zm00001d048715	AY109350	pex2	pollen extensin-like2	GenBank
Zm00001eb165660	Zm00001d048715	GRMZM2G478929	pex2	pollen extensin-like2	Gene Model - MaizeGDB
Zm00001eb165690	Zm00001d048716	GRMZM2G371159	ralf8	rapid alkalinization factor8	Gene Model - MaizeGDB
Zm00001eb165700	Zm00001d048717	AT3G62910	cprf1	chloroplastic polypeptide chain release factor1	Arabidopsis Ortholog
Zm00001eb165700	Zm00001d048717	GRMZM2G070723	cprf1	chloroplastic polypeptide chain release factor1	Gene Model - MaizeGDB
Zm00001eb165710	Zm00001d048718	GRMZM2G070553	nl4	narrow leaf4	Gene Model - MaizeGDB
Zm00001eb165740	Zm00001d048719	GRMZM2G371063	grx10	glutaredoxin10	Gene Model - MaizeGDB
Zm00001eb165750	Zm00001d048720	GRMZM5G860607	grx11	glutaredoxin11	Gene Model - MaizeGDB
Zm00001eb165770	Zm00001d048721	GRMZM2G070429	Zm00001d048721		Gene Model - MaizeGDB
Zm00001eb165790	Zm00001d048723	GRMZM2G370988	Zm00001d048723		Gene Model - MaizeGDB
Zm00001eb165820	Zm00001d048727	GRMZM2G398529	caspl18	casparian-strip-membrane-domain-like18	Gene Model - MaizeGDB
Zm00001eb165830	Zm00001d048728	GRMZM2G098047	caspl19	casparian-strip-membrane-domain-like19	Gene Model - MaizeGDB
Zm00001eb165840	Zm00001d048729	GRMZM2G398533	caspl20	casparian-strip-membrane-domain-like20	Gene Model - MaizeGDB
Zm00001eb165860	Zm00001d048731	GRMZM2G037472	umc1669		Gene Model - MaizeGDB
Zm00001eb165870	Zm00001d048732	AY270036	nhx1	Na+/H+ antiporter 1	GenBank
Zm00001eb165870	Zm00001d048732	GRMZM2G037342	nhx1	Na+/H+ antiporter 1	Gene Model - MaizeGDB
Zm00001eb165890	Zm00001d048736	GRMZM2G006480	naat2	nicotianamine aminotransferase2	Gene Model - MaizeGDB
Zm00001eb165950	Zm00001d048741	GRMZM2G048801	IDPCP93901		Gene Model - MaizeGDB
Zm00001eb165950	Zm00001d048741	GRMZM2G348675	IDPCP93901		Gene Model - MaizeGDB
Zm00001eb165980	Zm00001d048743	GRMZM2G348729	LOC103652742		Gene Model - MaizeGDB
Zm00001eb166010	Zm00001d048746		IDP6065		<i>unknown</i>
Zm00001eb166050		GRMZM2G398057	C0PNZ8		Gene Model - MaizeGDB
Zm00001eb166090	Zm00001d048758	GRMZM2G441632	tdc4	tryptophan decarboxylase4	Gene Model - MaizeGDB
Zm00001eb166100	Zm00001d048759	GRMZM2G140527	lac10	laccase10	Gene Model - MaizeGDB
Zm00001eb166140	Zm00001d048761	GRMZM2G399826	caspl21	casparian-strip-membrane-domain-like21	Gene Model - MaizeGDB
Zm00001eb166150	Zm00001d048763	GRMZM2G100118	arm36	armadillo domain protein36	Gene Model - MaizeGDB
Zm00001eb166180	Zm00001d048766	AI622087	pls2	phospholipid synthesis2	GenBank
Zm00001eb166180	Zm00001d048766	EU960209	pls2	phospholipid synthesis2	GenBank
Zm00001eb166180	Zm00001d048766	GRMZM5G878139	pls2	phospholipid synthesis2	Gene Model - MaizeGDB
Zm00001eb166210	Zm00001d048771	GRMZM2G039580	Zm00001eb166210		Gene Model - MaizeGDB
Zm00001eb166230	Zm00001d048773	GRMZM2G081173	LOC103652750		Gene Model - MaizeGDB
Zm00001eb166230	Zm00001d048773	GRMZM2G333774	LOC103652750		Gene Model - MaizeGDB
Zm00001eb166230	Zm00001d048774	GRMZM2G081173	LOC103652750		Gene Model - MaizeGDB
Zm00001eb166230	Zm00001d048774	GRMZM2G333774	LOC103652750		Gene Model - MaizeGDB
Zm00001eb166240	Zm00001d048775	GRMZM5G862325	Zm00001d048775		Gene Model - MaizeGDB
Zm00001eb166250	Zm00001d048776	GRMZM2G157057	Zm00001eb166250		Gene Model - MaizeGDB
Zm00001eb166260	Zm00001d048777	GRMZM5G813627	GRMZM5G813627		Gene Model - MaizeGDB
Zm00001eb166320	Zm00001d048783	GRMZM5G891430	LOC109945992		Gene Model - MaizeGDB
Zm00001eb166340	Zm00001d048783	GRMZM5G831822	pco072771b		Gene Model - MaizeGDB
Zm00001eb166380	Zm00001d048784	GRMZM2G477113	si614048f03b		Gene Model - MaizeGDB
Zm00001eb166390	Zm00001d048785	GRMZM5G845021	cl1019_1		Gene Model - MaizeGDB
Zm00001eb166400	Zm00001d048786	GRMZM2G165188	bhlh38	bHLH-transcription factor 38	Gene Model - MaizeGDB
Zm00001eb166400	Zm00001d048786	GRMZM2G165188	bhlh38	bHLH-transcription factor 38	Grassius
Zm00001eb166410	Zm00001d048789	GRMZM2G165325	cl5155_1		Gene Model - MaizeGDB
Zm00001eb166430	Zm00001d048792		IDP4349		<i>unknown</i>
Zm00001eb166440	Zm00001d048794	AT1G18640	psp1	phosphoserine phosphatase1	Arabidopsis Ortholog
Zm00001eb166440	Zm00001d048794	GRMZM2G165383	psp1	phosphoserine phosphatase1	Gene Model - MaizeGDB
Zm00001eb166450	Zm00001d048795	GRMZM2G165461	pco142893		Gene Model - MaizeGDB
Zm00001eb166460	Zm00001d048796	GRMZM2G468260	ring224	RING-type E3 ligase224	Gene Model - MaizeGDB
Zm00001eb166490	Zm00001d048799	GRMZM2G123996	hipp34	heavy metal-associated isoprenylated plant protein34	Gene Model - MaizeGDB
Zm00001eb166520	Zm00001d048800	GRMZM2G058340	Zm00001eb166520		Gene Model - MaizeGDB
Zm00001eb166540	Zm00001d048801	GRMZM5G877647	umc1757		Gene Model - MaizeGDB
Zm00001eb166550	Zm00001d048802	GRMZM2G058447	IDP3934		Gene Model - MaizeGDB
Zm00001eb166570	Zm00001d048804	EU973461	php20725a		GenBank
Zm00001eb166570	Zm00001d048804	GRMZM2G076435	php20725a		Gene Model - MaizeGDB
Zm00001eb166580		GRMZM2G088273	z1C1	alpha zein 19kDa C1	Gene Model - MaizeGDB
Zm00001eb166590	Zm00001d048807	GRMZM2G088441	Zm00001eb166590		Gene Model - MaizeGDB
Zm00001eb166600	Zm00001d048809	AF090447	az22z3	22kD alpha zein3	GenBank
Zm00001eb166600	Zm00001d048809	AF371274	az22z3	22kD alpha zein3	GenBank
Zm00001eb166600	Zm00001d048809	AF371275	az22z3	22kD alpha zein3	GenBank
Zm00001eb166600	Zm00001d048809	AJ715376	az22z3	22kD alpha zein3	GenBank
Zm00001eb166600	Zm00001d048809	EU976599	az22z3	22kD alpha zein3	GenBank
Zm00001eb166600	Zm00001d048809	GRMZM2G044625	az22z3	22kD alpha zein3	Gene Model - MaizeGDB
Zm00001eb166610	Zm00001d048812	AF371276	az22z4	22kD alpha zein4	GenBank
Zm00001eb166610	Zm00001d048812	GRMZM2G346897	az22z4	22kD alpha zein4	Gene Model - MaizeGDB
Zm00001eb166620	Zm00001d048813	GRMZM2G044152	P06679		Gene Model - MaizeGDB
Zm00001eb166630	Zm00001d048814	GRMZM2G044104	LOC103652771		Gene Model - MaizeGDB
Zm00001eb166650	Zm00001d048816		Zm00001eb166650		<i>unknown</i>
Zm00001eb166660	Zm00001d048817	GRMZM2G160739	zp3	zein protein3	Gene Model - MaizeGDB
Zm00001eb166670	Zm00001d048818	GRMZM2G160739	LOC100037758		Gene Model - MaizeGDB
Zm00001eb166680	Zm00001d048819	GRMZM2G161169	LOC100281925		Gene Model - MaizeGDB
Zm00001eb166690	Zm00001d048822	GRMZM2G122873	Zm00001d048822		Gene Model - MaizeGDB
Zm00001eb166700	Zm00001d048823	GRMZM2G122869	tst4	tonoplast sugar transporter4	Gene Model - MaizeGDB
Zm00001eb166710	Zm00001d048824	GRMZM5G835213	TIDP2802		Gene Model - MaizeGDB
Zm00001eb166760	Zm00001d048831	GRMZM5G837872	si606071d07		Gene Model - MaizeGDB
Zm00001eb166760	Zm00001d048831	GRMZM5G853191	si606071d07		Gene Model - MaizeGDB
Zm00001eb166770	Zm00001d048832	GRMZM2G453672	IDP4086		Gene Model - MaizeGDB
Zm00001eb166790	Zm00001d048833	GRMZM2G154169	gif2	growth-regulating-factor-inteacting factor2	Gene Model - MaizeGDB
Zm00001eb166800	Zm00001d048834	GRMZM2G453684	umc2150		Gene Model - MaizeGDB
Zm00001eb166810	Zm00001d048835	GRMZM2G154366	Zm00001eb166810		Gene Model - MaizeGDB
Zm00001eb166830	Zm00001d048837	GRMZM2G154414	cki8	cyclin-dependent kinase inhibitor8	Gene Model - MaizeGDB
Zm00001eb166840	Zm00001d048839	GRMZM2G154442	cl8264_2a		Gene Model - MaizeGDB
Zm00001eb166850	Zm00001d048841	AY105282.1 	fea5	fasciated ear5	GenBank
Zm00001eb166850	Zm00001d048841	EZ080602.1 	fea5	fasciated ear5	GenBank
Zm00001eb166850	Zm00001d048841	GRMZM2G154523	fea5	fasciated ear5	Gene Model - MaizeGDB
Zm00001eb166870	Zm00001d048843	GRMZM2G574887	mab9	math-btb9	Gene Model - MaizeGDB
Zm00001eb166870	Zm00001d048843	GRMZM2G574887	mab9	math-btb9	Grassius
Zm00001eb166940	Zm00001d048847	EU952705	zpl2a	zein polypeptidesL2a	GenBank
Zm00001eb166940	Zm00001d048847	GRMZM2G404459	zpl2a	zein polypeptidesL2a	Gene Model - MaizeGDB
Zm00001eb166950	Zm00001d048848	GRMZM2G059620	z1A-3	alpha zein 19kDa A-3	Gene Model - MaizeGDB
Zm00001eb166950	Zm00001d048849	GRMZM2G059620	uaz129		Gene Model - MaizeGDB
Zm00001eb166950	Zm00001d048850	GRMZM2G053120	LOC100533150		Gene Model - MaizeGDB
Zm00001eb166950	Zm00001d048851	GRMZM2G353272	fl4	floury4	Gene Model - MaizeGDB
Zm00001eb166960	Zm00001d048852	GRMZM2G353268	P02859		Gene Model - MaizeGDB
Zm00001eb166980	Zm00001d048856	AA231922	ser2	seryl-tRNA synthetase	GenBank
Zm00001eb166980	Zm00001d048856	AA231923	ser2	seryl-tRNA synthetase	GenBank
Zm00001eb166980	Zm00001d048856	EU962332  	ser2	seryl-tRNA synthetase	GenBank
Zm00001eb166980	Zm00001d048856	GRMZM2G169160	ser2	seryl-tRNA synthetase	Gene Model - MaizeGDB
Zm00001eb166990	Zm00001d048857	GRMZM2G011364	LOC100192088		Gene Model - MaizeGDB
Zm00001eb167040	Zm00001d048864	AQK49067	cyp49	cytochrome P450 49	GenBank
Zm00001eb167040	Zm00001d048864	GRMZM2G122477	cyp49	cytochrome P450 49	Gene Model - MaizeGDB
Zm00001eb167050	Zm00001d048864	AQK49067	cyp49	cytochrome P450 49	GenBank
Zm00001eb167050	Zm00001d048864	GRMZM2G122477	cyp49	cytochrome P450 49	Gene Model - MaizeGDB
Zm00001eb167060	Zm00001d048865	GRMZM2G122498	Zm00001d048865		Gene Model - MaizeGDB
Zm00001eb167080	Zm00001d048868	GRMZM2G145213	grf28	general regulatory factor28	Gene Model - MaizeGDB
Zm00001eb167090	Zm00001d048870	GRMZM2G166203	Zm00001eb167090		Gene Model - MaizeGDB
Zm00001eb167120	Zm00001d048874	AC218998.2_FG011	cpps4	copalyl diphosphate synthase4	Gene Model - MaizeGDB
Zm00001eb167140	Zm00001d048876	AC218998.2_FG007	jac3	jacalin3	Gene Model - MaizeGDB
Zm00001eb167150	Zm00001d048877	GRMZM5G867798	LOC100280511		Gene Model - MaizeGDB
Zm00001eb167190	Zm00001d048886	AC212755.4_FG002	Zm00001d048886		Gene Model - MaizeGDB
Zm00001eb167210	Zm00001d048888	GRMZM2G095924	ppr219	pentatricopeptide repeat protein219	Gene Model - MaizeGDB
Zm00001eb167220	Zm00001d048889	GRMZM2G095982	lbd22	LBD-transcription factor 22	Gene Model - MaizeGDB
Zm00001eb167220	Zm00001d048889	GRMZM2G095982	lbd22	LBD-transcription factor 22	Grassius
Zm00001eb167230	Zm00001d048890	GRMZM2G099666	acx3	acyl-coenzyme A oxidase3	Gene Model - MaizeGDB
Zm00001eb167240	Zm00001d048891	GRMZM2G099583	nrg8	nitrate regulatory gene8	Gene Model - MaizeGDB
Zm00001eb167250	Zm00001d048892		umc2636		<i>unknown</i>
Zm00001eb167270	Zm00001d048894	GRMZM2G099408	mads25	MADS-transcription factor 25	Gene Model - MaizeGDB
Zm00001eb167270	Zm00001d048894	GRMZM2G099408	mads25	MADS-transcription factor 25	Grassius
Zm00001eb167310	Zm00001d048901	GRMZM2G133675	bhlh187	bHLH-transcription factor 187	Gene Model - MaizeGDB
Zm00001eb167320	Zm00001d048902	AY110090	IDP85		GenBank
Zm00001eb167320	Zm00001d048902	GRMZM2G133756	IDP85		Gene Model - MaizeGDB
Zm00001eb167340	Zm00001d048903	GRMZM2G133781	chn27	chitinase27	Gene Model - MaizeGDB
Zm00001eb167360	Zm00001d048907	GRMZM2G456471	pmi2	phosphomannose isomerase2	Gene Model - MaizeGDB
Zm00001eb167410	Zm00001d048913	GRMZM2G157241	GRMZM2G157241		Gene Model - MaizeGDB
Zm00001eb167430	Zm00001d048914	GRMZM2G157247	GRMZM2G157247		Gene Model - MaizeGDB
Zm00001eb167480	Zm00001d048920	GRMZM2G132162	gpm549		Gene Model - MaizeGDB
Zm00001eb167510	Zm00001d048923	GRMZM2G403652	Zm00001d048923		Gene Model - MaizeGDB
Zm00001eb167520	Zm00001d048924	GRMZM2G403636	umc2742		Gene Model - MaizeGDB
Zm00001eb167530	Zm00001d048925	GRMZM2G426415	si605010h05b		Gene Model - MaizeGDB
Zm00001eb167550	Zm00001d048926	GRMZM2G122706	GRMZM2G122706		Gene Model - MaizeGDB
Zm00001eb167600	Zm00001d048936	GRMZM2G119698	Zm00001d048936		Gene Model - MaizeGDB
Zm00001eb167660	Zm00001d048944	GRMZM2G027021	si486027g02b		Gene Model - MaizeGDB
Zm00001eb167670	Zm00001d048945	AT3G23090	Zm00001d048945		Arabidopsis Ortholog
Zm00001eb167670	Zm00001d048945	AT5G28646	Zm00001d048945		Arabidopsis Ortholog
Zm00001eb167670	Zm00001d048945	GRMZM2G039983	Zm00001d048945		Gene Model - MaizeGDB
Zm00001eb167690	Zm00001d048947	GRMZM2G117989	prp3	pathogenesis-related protein3	Gene Model - MaizeGDB
Zm00001eb167700	Zm00001d048948	GRMZM2G419675	Zm00001d048948		Gene Model - MaizeGDB
Zm00001eb167710	Zm00001d048949	GRMZM2G117971	prp11	pathogenesis-related protein11	Gene Model - MaizeGDB
Zm00001eb167720	Zm00001d048950	GRMZM2G117942	chn33	chitinase33	Gene Model - MaizeGDB
Zm00001eb167740	Zm00001d048953	GRMZM2G075140	kcs3	3-ketoacyl-CoA synthase3	Gene Model - MaizeGDB
Zm00001eb167750	Zm00001d048954	AY106775	gme2	GDP-mannose-3'5'-epimerase2	GenBank
Zm00001eb167750	Zm00001d048954	GRMZM2G138907	gme2	GDP-mannose-3'5'-epimerase2	Gene Model - MaizeGDB
Zm00001eb167770	Zm00001d048957	GRMZM2G133055	umc1288		Gene Model - MaizeGDB
Zm00001eb167770	Zm00001d048957	GRMZM5G881498	umc1288		Gene Model - MaizeGDB
Zm00001eb167780	Zm00001d048958	GRMZM2G113373	cl3390_1		Gene Model - MaizeGDB
Zm00001eb167790	Zm00001d048959	AY104191	sbip1a	small basic membrane intrinsic protein1a	GenBank
Zm00001eb167790	Zm00001d048959	EU961206	sbip1a	small basic membrane intrinsic protein1a	GenBank
Zm00001eb167790	Zm00001d048959	EZ055544  	sbip1a	small basic membrane intrinsic protein1a	GenBank
Zm00001eb167790	Zm00001d048959	EZ076599	sbip1a	small basic membrane intrinsic protein1a	GenBank
Zm00001eb167790	Zm00001d048959	EZ083734 	sbip1a	small basic membrane intrinsic protein1a	GenBank
Zm00001eb167790	Zm00001d048959	GRMZM2G113470	sbip1a	small basic membrane intrinsic protein1a	Gene Model - MaizeGDB
Zm00001eb167810	Zm00001d048960	GRMZM2G358791	nbcs11	nucleobase:cation symporter11	Gene Model - MaizeGDB
Zm00001eb167820	Zm00001d048962	GRMZM2G011896	LOC103652818		Gene Model - MaizeGDB
Zm00001eb167830	Zm00001d048968	GRMZM2G068398	GRMZM2G068398		Gene Model - MaizeGDB
Zm00001eb167840	Zm00001d048969	GRMZM2G068331	phd28	PHD-transcription factor 28	Gene Model - MaizeGDB
Zm00001eb167840	Zm00001d048969	GRMZM2G068331	phd28	PHD-transcription factor 28	Grassius
Zm00001eb167850	Zm00001d048970	GRMZM2G045753	gpx4	glycerophosphodiester phosphodiesterase4	Gene Model - MaizeGDB
Zm00001eb167870	Zm00001d048974	GRMZM2G020288	gcsh4	glycine cleavage system protein H4	Gene Model - MaizeGDB
Zm00001eb167900	Zm00001d048978	GRMZM2G103759	IDP5997		Gene Model - MaizeGDB
Zm00001eb167910	Zm00001d048979	GRMZM2G008507	Zm00001d048979		Gene Model - MaizeGDB
Zm00001eb168010	Zm00001d048989	GRMZM2G407605	prh86	protein phosphatase homolog86	Gene Model - MaizeGDB
Zm00001eb168020	Zm00001d048990	GRMZM2G407623	prh87	protein phosphatase homolog87	Gene Model - MaizeGDB
Zm00001eb168030	Zm00001d048990	GRMZM2G407623	prh87	protein phosphatase homolog87	Gene Model - MaizeGDB
Zm00001eb168040	Zm00001d048991	AC198403.3_FG001	ereb106	AP2-EREBP-transcription factor 106	Gene Model - MaizeGDB
Zm00001eb168040	Zm00001d048991	AC198403.3_FG001	ereb106	AP2-EREBP-transcription factor 106	Grassius
Zm00001eb168050	Zm00001d048993	GRMZM2G393002	abf3	alpha-L-arabinofuranosidase3	Gene Model - MaizeGDB
Zm00001eb168070	Zm00001d048994		IDP8689		<i>unknown</i>
Zm00001eb168090	Zm00001d048997		IDP7528		<i>unknown</i>
Zm00001eb168100	Zm00001d048998	GRMZM6G910544	lhcb11	light harvesting chlorophyll a/b binding protein11	Gene Model - MaizeGDB
Zm00001eb168120	Zm00001d049000	GRMZM2G068330	zhd1	ZF-HD-transcription factor 1	Gene Model - MaizeGDB
Zm00001eb168120	Zm00001d049000	GRMZM2G068330	zhd1	ZF-HD-transcription factor 1	Grassius
Zm00001eb168150	Zm00001d049005	GRMZM2G122160	zim11	ZIM-transcription factor 11	Gene Model - MaizeGDB
Zm00001eb168150	Zm00001d049005	GRMZM2G122160	zim11	ZIM-transcription factor 11	Grassius
Zm00001eb168160	Zm00001d049006	GRMZM2G008259	alf18	Alfin-like-transcription factor 18	Gene Model - MaizeGDB
Zm00001eb168160	Zm00001d049006	GRMZM2G008259	alf18	Alfin-like-transcription factor 18	Grassius
Zm00001eb168160	Zm00001d049007	GRMZM2G008259	alf18	Alfin-like-transcription factor 18	Gene Model - MaizeGDB
Zm00001eb168160	Zm00001d049007	GRMZM2G008259	alf18	Alfin-like-transcription factor 18	Grassius
Zm00001eb168170	Zm00001d049008	GRMZM2G085711	apy11	apyrase11	Gene Model - MaizeGDB
Zm00001eb168190	Zm00001d049011	GRMZM2G113241	umc2623		Gene Model - MaizeGDB
Zm00001eb168220	Zm00001d049016	GRMZM5G870077	cl12888_1b		Gene Model - MaizeGDB
Zm00001eb168260	Zm00001d049018	GRMZM2G017804	cl62390_1		Gene Model - MaizeGDB
Zm00001eb168270	Zm00001d049019	GRMZM2G017624	pco133134		Gene Model - MaizeGDB
Zm00001eb168290	Zm00001d049020	EU976253	rtp1	root preferential1	GenBank
Zm00001eb168290	Zm00001d049020	GRMZM2G017557	rtp1	root preferential1	Classical Genes
Zm00001eb168340	Zm00001d049026	GRMZM2G010056	umc2082		Gene Model - MaizeGDB
Zm00001eb168350	Zm00001d049028	GRMZM2G358153	chn29	chitinase29	Gene Model - MaizeGDB
Zm00001eb168360	Zm00001d049031	GRMZM2G411177	IDP4353		Gene Model - MaizeGDB
Zm00001eb168380	Zm00001d049032	GRMZM2G110965	IDP7919		Gene Model - MaizeGDB
Zm00001eb168400	Zm00001d049034	GRMZM2G009854	Zm00001d049034		Gene Model - MaizeGDB
Zm00001eb168410	Zm00001d049038	GRMZM2G030463	pco130460		Gene Model - MaizeGDB
Zm00001eb168430	Zm00001d049042	GRMZM2G139533	TIDP2941		Gene Model - MaizeGDB
Zm00001eb168440	Zm00001d049043	GRMZM2G139441	morf1	multiple organellar RNA editing factor1	Gene Model - MaizeGDB
Zm00001eb168470	Zm00001d049048	GRMZM2G124644	dnaj131	DnaJ family protein131	Gene Model - MaizeGDB
Zm00001eb168480	Zm00001d049049	GRMZM2G124593	pco109318		Gene Model - MaizeGDB
Zm00001eb168510	Zm00001d049054	GRMZM2G545326	LOC100194202		Gene Model - MaizeGDB
Zm00001eb168520	Zm00001d049055	GRMZM2G025154	IDP6610		Gene Model - MaizeGDB
Zm00001eb168540	Zm00001d049058	GRMZM5G837876	ereb59	AP2-EREBP-transcription factor 59	Gene Model - MaizeGDB
Zm00001eb168550	Zm00001d049059	AY104300	adh2	alcohol dehydrogenase2	GenBank
Zm00001eb168550	Zm00001d049059	EU956346	adh2	alcohol dehydrogenase2	GenBank
Zm00001eb168550	Zm00001d049059	GRMZM2G098346	adh2	alcohol dehydrogenase2	Classical Genes
Zm00001eb168560	Zm00001d049060		rz53b		<i>unknown</i>
Zm00001eb168570	Zm00001d049061	GRMZM2G001375	umc1217		Gene Model - MaizeGDB
Zm00001eb168590	Zm00001d049068	GRMZM2G181536	sar2	secretion-associated Ras-related  homolog2	Gene Model - MaizeGDB
Zm00001eb168620	Zm00001d049071	GRMZM2G061230	prx43	peroxidase43	Gene Model - MaizeGDB
Zm00001eb168680	Zm00001d049077	GRMZM2G107761	yuc3	Yucca3	Gene Model - MaizeGDB
Zm00001eb168700	Zm00001d049078	GRMZM2G333035	yuc13	yucca13	Gene Model - MaizeGDB
Zm00001eb168710	Zm00001d049077	GRMZM2G107761	yuc3	Yucca3	Gene Model - MaizeGDB
Zm00001eb168720	Zm00001d049079	GRMZM6G616789	myb202	MYB-transcription factor 202	Gene Model - MaizeGDB
Zm00001eb168730	Zm00001d049080	GRMZM6G513881	mapkkk1	mitogen-activated protein kinase kinase kinase1	Gene Model - MaizeGDB
Zm00001eb168730	Zm00001d049080	GU344734	mapkkk1	mitogen-activated protein kinase kinase kinase1	GenBank
Zm00001eb168740	Zm00001d049081		Zm00001eb168740		<i>unknown</i>
Zm00001eb168750	Zm00001d049082	GRMZM2G173317	pco111077		Gene Model - MaizeGDB
Zm00001eb168770	Zm00001d049085	GRMZM2G309594	lac17	laccase17	Gene Model - MaizeGDB
Zm00001eb168810	Zm00001d049088	GRMZM5G840928	cl13277_1		Gene Model - MaizeGDB
Zm00001eb168820		GRMZM2G305167	GRMZM2G305167		Gene Model - MaizeGDB
Zm00001eb168840	Zm00001d049092	GRMZM2G104147	cl28980_1b		Gene Model - MaizeGDB
Zm00001eb168870	Zm00001d049094	GRMZM2G001048	abi36	ABI3-VP1-transcription factor 36	Gene Model - MaizeGDB
Zm00001eb168870	Zm00001d049094	GRMZM2G001048	abi36	ABI3-VP1-transcription factor 36	Grassius
Zm00001eb168880	Zm00001d049095	GRMZM2G139621	cl33552_1		Gene Model - MaizeGDB
Zm00001eb168910	Zm00001d049099	EF532321	pdi1	protein disulfide isomerase1	GenBank
Zm00001eb168910	Zm00001d049099	GRMZM2G091481	pdi1	protein disulfide isomerase1	Classical Genes
Zm00001eb168910	Zm00001d049099	GRMZM2G091481	pdi1	protein disulfide isomerase1	Gene Model - MaizeGDB
Zm00001eb168920	Zm00001d049100	GRMZM2G151050	pco080763d		Gene Model - MaizeGDB
Zm00001eb168930	Zm00001d049103	GRMZM2G025109	Zm00001eb168930		Gene Model - MaizeGDB
Zm00001eb168940	Zm00001d049104	GRMZM2G025200	cyc24	cyclin24	Gene Model - MaizeGDB
Zm00001eb168940	Zm00001d049105	GRMZM2G025200	cyc24	cyclin24	Gene Model - MaizeGDB
Zm00001eb168970	Zm00001d049110	GRMZM2G312061	Zm00001eb168970		Gene Model - MaizeGDB
Zm00001eb168970	Zm00001d049110	GRMZM2G489599	Zm00001eb168970		Gene Model - MaizeGDB
Zm00001eb168980	Zm00001d049111	AC196110.4_FG004	psei9	cystatin9	Gene Model - MaizeGDB
Zm00001eb168980	Zm00001d049111	AM055638	psei9	cystatin9	GenBank
Zm00001eb169010	Zm00001d049113	GRMZM2G070011	ccp18	cysteine protease18	Gene Model - MaizeGDB
Zm00001eb169020	Zm00001d049120	GRMZM2G041235	pco066808		Gene Model - MaizeGDB
Zm00001eb169040	Zm00001d049122	AT4G19191	ppr36	pentatricopeptide repeat36	Arabidopsis Ortholog
Zm00001eb169040	Zm00001d049122	GRMZM2G333678	ppr36	pentatricopeptide repeat36	Gene Model - MaizeGDB
Zm00001eb169090	Zm00001d049129	GRMZM2G157845	umc2696		Gene Model - MaizeGDB
Zm00001eb169100	Zm00001d049133	GRMZM2G181422	pco128617		Gene Model - MaizeGDB
Zm00001eb169110	Zm00001d049134		pco085521		<i>unknown</i>
Zm00001eb169130	Zm00001d049135	GRMZM2G120167	bzip119	bZIP-transcription factor 119	Gene Model - MaizeGDB
Zm00001eb169130	Zm00001d049135	GRMZM2G120167	bzip119	bZIP-transcription factor 119	Grassius
Zm00001eb169140	Zm00001d049136	GRMZM2G151706	pco137632		Gene Model - MaizeGDB
Zm00001eb169200	Zm00001d049141	GRMZM2G031615	iaa14	Aux/IAA-transcription factor 14	Gene Model - MaizeGDB
Zm00001eb169200	Zm00001d049141	GRMZM2G031615	iaa14	Aux/IAA-transcription factor 14	Grassius
Zm00001eb169210	Zm00001d049143	GRMZM2G148188	iaa15	Aux/IAA-transcription factor 15	Gene Model - MaizeGDB
Zm00001eb169210	Zm00001d049143	GRMZM2G148188	iaa15	Aux/IAA-transcription factor 15	Grassius
Zm00001eb169280	Zm00001d049152	AT5G48470	prda1	pep-related development arrested1 homolog	Arabidopsis Ortholog
Zm00001eb169280	Zm00001d049152	GRMZM2G079452	prda1	pep-related development arrested1 homolog	Gene Model - MaizeGDB
Zm00001eb169290	Zm00001d049153	GRMZM2G117609	IDP274		Gene Model - MaizeGDB
Zm00001eb169300	Zm00001d049154	GRMZM2G117627	LOC100382214		Gene Model - MaizeGDB
Zm00001eb169310	Zm00001d049155	GRMZM2G045987	Zm00001d049155		Gene Model - MaizeGDB
Zm00001eb169340	Zm00001d049158	GRMZM2G080168	bhlh141	bHLH-transcription factor 141	Gene Model - MaizeGDB
Zm00001eb169340	Zm00001d049158	GRMZM2G080168	bhlh141	bHLH-transcription factor 141	Grassius
Zm00001eb169360	Zm00001d049160	AF099110	sig2A	sigma factor sig2A	GenBank
